end,start,tweet_count,query
2022-11-19T00:00:00.000Z,2022-11-18T14:57:09.000Z,112960,Bitcoin
2022-11-20T00:00:00.000Z,2022-11-19T00:00:00.000Z,236326,Bitcoin
2022-11-21T00:00:00.000Z,2022-11-20T00:00:00.000Z,253247,Bitcoin
2022-11-22T00:00:00.000Z,2022-11-21T00:00:00.000Z,295919,Bitcoin
2022-11-23T00:00:00.000Z,2022-11-22T00:00:00.000Z,287831,Bitcoin
2022-11-24T00:00:00.000Z,2022-11-23T00:00:00.000Z,283193,Bitcoin
2022-11-25T00:00:00.000Z,2022-11-24T00:00:00.000Z,279490,Bitcoin
2022-11-25T14:57:09.000Z,2022-11-25T00:00:00.000Z,221487,Bitcoin
2022-11-19T00:00:00.000Z,2022-11-18T14:57:09.000Z,51671,Ethereum
2022-11-20T00:00:00.000Z,2022-11-19T00:00:00.000Z,136091,Ethereum
2022-11-21T00:00:00.000Z,2022-11-20T00:00:00.000Z,139732,Ethereum
2022-11-22T00:00:00.000Z,2022-11-21T00:00:00.000Z,150976,Ethereum
2022-11-23T00:00:00.000Z,2022-11-22T00:00:00.000Z,142907,Ethereum
2022-11-24T00:00:00.000Z,2022-11-23T00:00:00.000Z,183401,Ethereum
2022-11-25T00:00:00.000Z,2022-11-24T00:00:00.000Z,228589,Ethereum
2022-11-25T14:57:09.000Z,2022-11-25T00:00:00.000Z,166560,Ethereum
2022-11-19T00:00:00.000Z,2022-11-18T14:57:10.000Z,6548,Tether
2022-11-20T00:00:00.000Z,2022-11-19T00:00:00.000Z,6540,Tether
2022-11-21T00:00:00.000Z,2022-11-20T00:00:00.000Z,10942,Tether
2022-11-22T00:00:00.000Z,2022-11-21T00:00:00.000Z,10440,Tether
2022-11-23T00:00:00.000Z,2022-11-22T00:00:00.000Z,11006,Tether
2022-11-24T00:00:00.000Z,2022-11-23T00:00:00.000Z,6229,Tether
2022-11-25T00:00:00.000Z,2022-11-24T00:00:00.000Z,6007,Tether
2022-11-25T14:57:10.000Z,2022-11-25T00:00:00.000Z,3763,Tether
2022-11-19T00:00:00.000Z,2022-11-18T14:57:10.000Z,62549,BNB
2022-11-20T00:00:00.000Z,2022-11-19T00:00:00.000Z,195985,BNB
2022-11-21T00:00:00.000Z,2022-11-20T00:00:00.000Z,181761,BNB
2022-11-22T00:00:00.000Z,2022-11-21T00:00:00.000Z,194467,BNB
2022-11-23T00:00:00.000Z,2022-11-22T00:00:00.000Z,194118,BNB
2022-11-24T00:00:00.000Z,2022-11-23T00:00:00.000Z,175864,BNB
2022-11-25T00:00:00.000Z,2022-11-24T00:00:00.000Z,233046,BNB
2022-11-25T14:57:10.000Z,2022-11-25T00:00:00.000Z,150716,BNB
2022-11-19T00:00:00.000Z,2022-11-18T14:57:10.000Z,406,USD Coin
2022-11-20T00:00:00.000Z,2022-11-19T00:00:00.000Z,593,USD Coin
2022-11-21T00:00:00.000Z,2022-11-20T00:00:00.000Z,558,USD Coin
2022-11-22T00:00:00.000Z,2022-11-21T00:00:00.000Z,502,USD Coin
2022-11-23T00:00:00.000Z,2022-11-22T00:00:00.000Z,431,USD Coin
2022-11-24T00:00:00.000Z,2022-11-23T00:00:00.000Z,659,USD Coin
2022-11-25T00:00:00.000Z,2022-11-24T00:00:00.000Z,417,USD Coin
2022-11-25T14:57:10.000Z,2022-11-25T00:00:00.000Z,536,USD Coin
2022-11-19T00:00:00.000Z,2022-11-18T14:57:10.000Z,465,Binance USD
2022-11-20T00:00:00.000Z,2022-11-19T00:00:00.000Z,1046,Binance USD
2022-11-21T00:00:00.000Z,2022-11-20T00:00:00.000Z,1188,Binance USD
2022-11-22T00:00:00.000Z,2022-11-21T00:00:00.000Z,1840,Binance USD
2022-11-23T00:00:00.000Z,2022-11-22T00:00:00.000Z,1243,Binance USD
2022-11-24T00:00:00.000Z,2022-11-23T00:00:00.000Z,811,Binance USD
2022-11-25T00:00:00.000Z,2022-11-24T00:00:00.000Z,1496,Binance USD
2022-11-25T14:57:10.000Z,2022-11-25T00:00:00.000Z,1348,Binance USD
2022-11-19T00:00:00.000Z,2022-11-18T14:57:11.000Z,41865,XRP
2022-11-20T00:00:00.000Z,2022-11-19T00:00:00.000Z,102050,XRP
2022-11-21T00:00:00.000Z,2022-11-20T00:00:00.000Z,90376,XRP
2022-11-22T00:00:00.000Z,2022-11-21T00:00:00.000Z,62745,XRP
2022-11-23T00:00:00.000Z,2022-11-22T00:00:00.000Z,78001,XRP
2022-11-24T00:00:00.000Z,2022-11-23T00:00:00.000Z,58173,XRP
2022-11-25T00:00:00.000Z,2022-11-24T00:00:00.000Z,55985,XRP
2022-11-25T14:57:11.000Z,2022-11-25T00:00:00.000Z,32416,XRP
2022-11-19T00:00:00.000Z,2022-11-18T14:57:11.000Z,11757,Dogecoin
2022-11-20T00:00:00.000Z,2022-11-19T00:00:00.000Z,24855,Dogecoin
2022-11-21T00:00:00.000Z,2022-11-20T00:00:00.000Z,23388,Dogecoin
2022-11-22T00:00:00.000Z,2022-11-21T00:00:00.000Z,19070,Dogecoin
2022-11-23T00:00:00.000Z,2022-11-22T00:00:00.000Z,20972,Dogecoin
2022-11-24T00:00:00.000Z,2022-11-23T00:00:00.000Z,26137,Dogecoin
2022-11-25T00:00:00.000Z,2022-11-24T00:00:00.000Z,17918,Dogecoin
