end,start,tweet_count,query
2022-11-13T00:00:00.000Z,2022-11-12T17:31:46.000Z,71977,Bitcoin
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,240682,Bitcoin
2022-11-15T00:00:00.000Z,2022-11-14T00:00:00.000Z,303460,Bitcoin
2022-11-16T00:00:00.000Z,2022-11-15T00:00:00.000Z,272396,Bitcoin
2022-11-17T00:00:00.000Z,2022-11-16T00:00:00.000Z,257851,Bitcoin
2022-11-18T00:00:00.000Z,2022-11-17T00:00:00.000Z,342279,Bitcoin
2022-11-19T00:00:00.000Z,2022-11-18T00:00:00.000Z,281861,Bitcoin
2022-11-19T17:31:46.000Z,2022-11-19T00:00:00.000Z,192505,Bitcoin
2022-11-13T00:00:00.000Z,2022-11-12T17:31:46.000Z,31703,Ethereum
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,122342,Ethereum
2022-11-15T00:00:00.000Z,2022-11-14T00:00:00.000Z,149977,Ethereum
2022-11-16T00:00:00.000Z,2022-11-15T00:00:00.000Z,144917,Ethereum
2022-11-17T00:00:00.000Z,2022-11-16T00:00:00.000Z,134408,Ethereum
2022-11-18T00:00:00.000Z,2022-11-17T00:00:00.000Z,145424,Ethereum
2022-11-19T00:00:00.000Z,2022-11-18T00:00:00.000Z,147134,Ethereum
2022-11-19T17:31:46.000Z,2022-11-19T00:00:00.000Z,117379,Ethereum
2022-11-13T00:00:00.000Z,2022-11-12T17:31:47.000Z,2801,Tether
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,8753,Tether
2022-11-15T00:00:00.000Z,2022-11-14T00:00:00.000Z,8118,Tether
2022-11-16T00:00:00.000Z,2022-11-15T00:00:00.000Z,6514,Tether
2022-11-17T00:00:00.000Z,2022-11-16T00:00:00.000Z,7382,Tether
2022-11-18T00:00:00.000Z,2022-11-17T00:00:00.000Z,12570,Tether
2022-11-19T00:00:00.000Z,2022-11-18T00:00:00.000Z,15153,Tether
2022-11-19T17:31:47.000Z,2022-11-19T00:00:00.000Z,4757,Tether
2022-11-13T00:00:00.000Z,2022-11-12T17:31:47.000Z,179,USD Coin
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,689,USD Coin
2022-11-15T00:00:00.000Z,2022-11-14T00:00:00.000Z,678,USD Coin
2022-11-16T00:00:00.000Z,2022-11-15T00:00:00.000Z,547,USD Coin
2022-11-17T00:00:00.000Z,2022-11-16T00:00:00.000Z,726,USD Coin
2022-11-18T00:00:00.000Z,2022-11-17T00:00:00.000Z,678,USD Coin
2022-11-19T00:00:00.000Z,2022-11-18T00:00:00.000Z,805,USD Coin
2022-11-19T17:31:47.000Z,2022-11-19T00:00:00.000Z,445,USD Coin
2022-11-13T00:00:00.000Z,2022-11-12T17:31:47.000Z,43505,BNB
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,175419,BNB
2022-11-15T00:00:00.000Z,2022-11-14T00:00:00.000Z,201069,BNB
2022-11-16T00:00:00.000Z,2022-11-15T00:00:00.000Z,204441,BNB
2022-11-17T00:00:00.000Z,2022-11-16T00:00:00.000Z,211100,BNB
2022-11-18T00:00:00.000Z,2022-11-17T00:00:00.000Z,273197,BNB
2022-11-19T00:00:00.000Z,2022-11-18T00:00:00.000Z,251552,BNB
2022-11-19T17:31:47.000Z,2022-11-19T00:00:00.000Z,196994,BNB
2022-11-13T00:00:00.000Z,2022-11-12T17:31:47.000Z,351,Binance USD
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,1189,Binance USD
2022-11-15T00:00:00.000Z,2022-11-14T00:00:00.000Z,1945,Binance USD
2022-11-16T00:00:00.000Z,2022-11-15T00:00:00.000Z,4444,Binance USD
2022-11-17T00:00:00.000Z,2022-11-16T00:00:00.000Z,1424,Binance USD
2022-11-18T00:00:00.000Z,2022-11-17T00:00:00.000Z,1206,Binance USD
2022-11-19T00:00:00.000Z,2022-11-18T00:00:00.000Z,2300,Binance USD
2022-11-19T17:31:47.000Z,2022-11-19T00:00:00.000Z,763,Binance USD
2022-11-13T00:00:00.000Z,2022-11-12T17:31:48.000Z,18689,XRP
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,47272,XRP
2022-11-15T00:00:00.000Z,2022-11-14T00:00:00.000Z,63551,XRP
2022-11-16T00:00:00.000Z,2022-11-15T00:00:00.000Z,80067,XRP
2022-11-17T00:00:00.000Z,2022-11-16T00:00:00.000Z,78753,XRP
2022-11-18T00:00:00.000Z,2022-11-17T00:00:00.000Z,85114,XRP
2022-11-19T00:00:00.000Z,2022-11-18T00:00:00.000Z,111706,XRP
2022-11-19T17:31:48.000Z,2022-11-19T00:00:00.000Z,83719,XRP
2022-11-13T00:00:00.000Z,2022-11-12T17:31:48.000Z,8256,Dogecoin
2022-11-14T00:00:00.000Z,2022-11-13T00:00:00.000Z,30856,Dogecoin
2022-11-15T00:00:00.000Z,2022-11-14T00:00:00.000Z,26276,Dogecoin
2022-11-16T00:00:00.000Z,2022-11-15T00:00:00.000Z,25390,Dogecoin
