end,start,tweet_count,query
2022-11-17T00:00:00.000Z,2022-11-16T19:15:16.000Z,49710,Bitcoin
2022-11-18T00:00:00.000Z,2022-11-17T00:00:00.000Z,324485,Bitcoin
2022-11-19T00:00:00.000Z,2022-11-18T00:00:00.000Z,264070,Bitcoin
2022-11-20T00:00:00.000Z,2022-11-19T00:00:00.000Z,243456,Bitcoin
2022-11-21T00:00:00.000Z,2022-11-20T00:00:00.000Z,263313,Bitcoin
2022-11-22T00:00:00.000Z,2022-11-21T00:00:00.000Z,307141,Bitcoin
2022-11-23T00:00:00.000Z,2022-11-22T00:00:00.000Z,298293,Bitcoin
2022-11-23T19:15:16.000Z,2022-11-23T00:00:00.000Z,243414,Bitcoin
2022-11-17T00:00:00.000Z,2022-11-16T19:15:16.000Z,23681,Ethereum
2022-11-18T00:00:00.000Z,2022-11-17T00:00:00.000Z,134882,Ethereum
2022-11-19T00:00:00.000Z,2022-11-18T00:00:00.000Z,134859,Ethereum
2022-11-20T00:00:00.000Z,2022-11-19T00:00:00.000Z,138487,Ethereum
2022-11-21T00:00:00.000Z,2022-11-20T00:00:00.000Z,143608,Ethereum
2022-11-22T00:00:00.000Z,2022-11-21T00:00:00.000Z,161110,Ethereum
2022-11-23T00:00:00.000Z,2022-11-22T00:00:00.000Z,151774,Ethereum
2022-11-23T19:15:16.000Z,2022-11-23T00:00:00.000Z,159805,Ethereum
2022-11-17T00:00:00.000Z,2022-11-16T19:15:17.000Z,1646,Tether
2022-11-18T00:00:00.000Z,2022-11-17T00:00:00.000Z,11515,Tether
2022-11-19T00:00:00.000Z,2022-11-18T00:00:00.000Z,14265,Tether
2022-11-20T00:00:00.000Z,2022-11-19T00:00:00.000Z,6592,Tether
2022-11-21T00:00:00.000Z,2022-11-20T00:00:00.000Z,11234,Tether
2022-11-22T00:00:00.000Z,2022-11-21T00:00:00.000Z,10538,Tether
2022-11-23T00:00:00.000Z,2022-11-22T00:00:00.000Z,11190,Tether
2022-11-23T19:15:17.000Z,2022-11-23T00:00:00.000Z,5429,Tether
2022-11-17T00:00:00.000Z,2022-11-16T19:15:17.000Z,24131,BNB
2022-11-18T00:00:00.000Z,2022-11-17T00:00:00.000Z,228340,BNB
2022-11-19T00:00:00.000Z,2022-11-18T00:00:00.000Z,204218,BNB
2022-11-20T00:00:00.000Z,2022-11-19T00:00:00.000Z,208701,BNB
2022-11-21T00:00:00.000Z,2022-11-20T00:00:00.000Z,194791,BNB
2022-11-22T00:00:00.000Z,2022-11-21T00:00:00.000Z,210868,BNB
2022-11-23T00:00:00.000Z,2022-11-22T00:00:00.000Z,217941,BNB
2022-11-23T19:15:17.000Z,2022-11-23T00:00:00.000Z,170446,BNB
2022-11-17T00:00:00.000Z,2022-11-16T19:15:17.000Z,160,USD Coin
2022-11-18T00:00:00.000Z,2022-11-17T00:00:00.000Z,676,USD Coin
2022-11-19T00:00:00.000Z,2022-11-18T00:00:00.000Z,797,USD Coin
2022-11-20T00:00:00.000Z,2022-11-19T00:00:00.000Z,594,USD Coin
2022-11-21T00:00:00.000Z,2022-11-20T00:00:00.000Z,559,USD Coin
2022-11-22T00:00:00.000Z,2022-11-21T00:00:00.000Z,504,USD Coin
2022-11-23T00:00:00.000Z,2022-11-22T00:00:00.000Z,433,USD Coin
2022-11-23T19:15:17.000Z,2022-11-23T00:00:00.000Z,680,USD Coin
2022-11-17T00:00:00.000Z,2022-11-16T19:15:18.000Z,153,Binance USD
2022-11-18T00:00:00.000Z,2022-11-17T00:00:00.000Z,1192,Binance USD
2022-11-19T00:00:00.000Z,2022-11-18T00:00:00.000Z,2274,Binance USD
2022-11-20T00:00:00.000Z,2022-11-19T00:00:00.000Z,1048,Binance USD
2022-11-21T00:00:00.000Z,2022-11-20T00:00:00.000Z,1191,Binance USD
2022-11-22T00:00:00.000Z,2022-11-21T00:00:00.000Z,1845,Binance USD
